SNO,INSTCODE,NAME_OF_THE_INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLFEE
112,KIEW,"KAKINADA INST OF ENGG AND
TECHNOLOGY FOR WOMEN",PVT,AU,EG,KAKINADA,GIRLS,JNTUK,2008,AU,CAI,93395.5,123257,146661,143608,140100,147777,132783,136465,135139,140896,106391,119110,130197,130754,127446,126001,107474,144322,45600
113,KIEW,"KAKINADA INST OF ENGG AND
TECHNOLOGY FOR WOMEN",PVT,AU,EG,KAKINADA,GIRLS,JNTUK,2008,AU,CSM,93395.5,134484,146661,134484,140100,141147,132783,134484,135139,140720,106391,134484,130197,144246,127446,134484,107474,147441,45600
114,KISR,"KAKINADA INSTITUTE OF
TECHNOLOGY SCIENCES",PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2008,AU,CSE,61695,61695,141091,141091,129278,129278,146968,146968,138911,145007,61695,61695,138121,138121,61695,124510,150359,100429,45600
115,KISR,"KAKINADA INSTITUTE OF
TECHNOLOGY SCIENCES",PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2008,AU,ECE,140189,140189,140189,140189,140189,140189,140189,140189,140189,140189,140189,140189,140189,140189,140189,140189,135032,99480,45600
116,KISR,"KAKINADA INSTITUTE OF
TECHNOLOGY SCIENCES",PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2008,AU,MEC,108513,108513,108513,108513,108513,108513,108513,108513,108513,108513,108513,108513,108513,108513,108513,108513,107474,99480,45600
117,KISR,"KAKINADA INSTITUTE OF
TECHNOLOGY SCIENCES",PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2008,AU,PHE,142983,142983,142983,142983,142983,142983,142983,142983,142983,142983,142983,142983,142983,142983,142983,142983,107474,99480,45600
118,KTSP,"KAKINADA INSTITUTE OF
TECHNOLOGY AND SCIENCE",PVT,AU,EG,DIVILI,COED,JNTUK,2008,AU,AGR,145160,145160,145160,151749,145160,145160,145160,145160,145160,145160,145160,145160,145160,145160,145160,145160,107474,99480,45600
119,KTSP,"KAKINADA INSTITUTE OF
TECHNOLOGY AND SCIENCE",PVT,AU,EG,DIVILI,COED,JNTUK,2008,AU,AID,114809,114809,142375,142375,139989,139989,114809,114809,114809,149263,114809,114809,114809,114809,150050,150050,107474,144911,45600
120,KTSP,"KAKINADA INSTITUTE OF
TECHNOLOGY AND SCIENCE",PVT,AU,EG,DIVILI,COED,JNTUK,2008,AU,CIV,150208,150208,151344,151344,150208,150208,150208,150208,150208,150208,150208,150208,150208,150208,150208,150208,107474,99480,45600
121,KTSP,"KAKINADA INSTITUTE OF
TECHNOLOGY AND SCIENCE",PVT,AU,EG,DIVILI,COED,JNTUK,2008,AU,CSE,103839,103839,143549,150221,123168,123168,148753,148753,137296,139192,103839,103839,123633,124602,143358,143358,149751,128806,45600
122,KTSP,"KAKINADA INSTITUTE OF
TECHNOLOGY AND SCIENCE",PVT,AU,EG,DIVILI,COED,JNTUK,2008,AU,ECE,135447,144348,135932,144348,135447,144348,135447,144348,149139,149139,135447,144348,150662,150662,135447,144348,114575,99480,45600
123,KTSP,"KAKINADA INSTITUTE OF
TECHNOLOGY AND SCIENCE",PVT,AU,EG,DIVILI,COED,JNTUK,2008,AU,MEC,141153,141153,141153,141153,141153,141153,141153,141153,141153,141153,141153,141153,141153,141153,141153,141153,107474,99480,45600
124,LENO,LENORA COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMPACHODAVA
RAM",COED,JNTUK,2000,AU,CSE,118065,118065,151718,151718,133113,133113,133712,133712,118065,118065,118065,118065,149961,149961,118065,118065,131915,99480,45600
125,LENO,LENORA COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMPACHODAVA
RAM",COED,JNTUK,2000,AU,ECE,116496,116496,116496,133314,116496,116496,116496,116496,116496,116496,116496,116496,116496,116496,116496,116496,144778,99480,45600
126,LENO,LENORA COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMPACHODAVA
RAM",COED,JNTUK,2000,AU,EEE,137541,137541,137541,137541,137541,137541,137541,137541,137541,137541,137541,137541,137541,137541,137541,137541,107474,99480,45600
127,LENO,LENORA COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMPACHODAVA
RAM",COED,JNTUK,2000,AU,MEC,55082,55082,55082,55082,55082,55082,55082,55082,55082,55082,55082,55082,55082,55082,55082,55082,107474,99480,45600
128,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,CAI,35197,35197,151515,151764,148156,148156,63764,64416,61980,62631,67848,67848,46140,47338,120754,149633,38432,38136,45600
129,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,CIV,93588,93588,138828,138828,117545,117545,125652,125652,135615,149600,93588,118540,115363,115363,136082,145023,127030,105602,45600
130,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,CSC,38089,38089,122312,122312,137699,145488,69746,82510,58475,58475,50613,50613,49085,50414,38089,87992,40605,40840,45600
131,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,CSD,31936,31936,138095,139541,137048,148441,53173,71973,55548,55548,42921,42921,80701,80701,99849,118036,36235,37208,45600
132,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,CSE,20450,20450,59269,59269,106744,110013,26645,26645,23841,24532,20450,70304,24996,27241,37851,37851,26823,18397,45600
133,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,CSM,23224,23561,115495,121225,125763,139712,42115,121743,40104,41207,92873,92873,35390,35390,97115,97115,29223,26861,45600
134,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,ECE,66238,86347,143746,149705,130068,149189,71597,89672,67628,86347,66238,86347,66238,86347,106581,106581,91986,45782,45600
135,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,EEE,60304,106460,151454,151454,64053,106460,116712,116712,86357,106460,60304,106460,71697,106460,60304,106460,67698,62115,45600
136,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,INF,31590,31590,109405,109405,113622,113622,44840,44840,50397,63387,31590,31590,45557,45557,85990,85990,32407,35375,45600
137,PRAG,PRAGATI ENGINEERING COLLEGE,PVT,AU,EG,PEDDAPURAM,COED,JNTUK,2001,AU,MEC,88513,132467,151485,151485,119304,132467,133252,133252,103816,132467,88513,132467,108270,132467,133932,133932,106567,143067,45600
138,PREC,"DR PAUL RAJS ENGINEERING
COLLEGE",PVT,AU,EG,YETAPAKA,COED,JNTUK,1997,AU,CIV,139946,139946,139946,139946,139946,139946,139946,139946,139946,139946,139946,139946,139946,139946,139946,139946,107474,99480,45600
139,PREC,"DR PAUL RAJS ENGINEERING
COLLEGE",PVT,AU,EG,YETAPAKA,COED,JNTUK,1997,AU,CSE,110215,110215,146248,149974,121073,121073,140962,147107,151252,151252,110215,110215,122842,122842,110215,110215,135414,99480,45600
140,PREC,"DR PAUL RAJS ENGINEERING
COLLEGE",PVT,AU,EG,YETAPAKA,COED,JNTUK,1997,AU,ECE,144747,144747,144747,144747,144747,144747,144747,144747,144747,144747,144747,144747,144747,144747,144747,144747,107474,99480,45600
141,PREC,"DR PAUL RAJS ENGINEERING
COLLEGE",PVT,AU,EG,YETAPAKA,COED,JNTUK,1997,AU,EEE,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,107474,99480,45600
142,PREC,"DR PAUL RAJS ENGINEERING
COLLEGE",PVT,AU,EG,YETAPAKA,COED,JNTUK,1997,AU,MEC,137885,137885,137885,137885,137885,137885,137885,137885,137885,137885,137885,137885,137885,137885,137885,137885,107474,99480,45600
143,PYDE,PYDAH COLL OF ENGINEERING,PVT,AU,EG,KAKINADA,COED,JNTUK,2009,AU,CAI,148387,148387,148387,148387,148387,148387,148387,148387,148387,148387,148387,149410,148387,148387,148387,148387,126116,122244,45600
144,PYDE,PYDAH COLL OF ENGINEERING,PVT,AU,EG,KAKINADA,COED,JNTUK,2009,AU,CSE,92395,92395,151464,151464,112214,112214,149866,149866,146487,146487,92395,92395,145611,145611,138462,146970,131436,109742,45600
145,PYDE,PYDAH COLL OF ENGINEERING,PVT,AU,EG,KAKINADA,COED,JNTUK,2009,AU,ECE,112537,124670,151095,151095,112537,124670,149863,149863,115853,148985,112537,124670,149803,150200,112537,124670,125696,149479,45600
146,PYDP,PYDAH COLLEGE OF PHARMACY,PVT,AU,EG,KAKINADA,COED,AU,2007,AU,PHM,123068,123068,123068,123068,123068,123068,123068,123068,123068,123068,123068,123068,123068,123068,123068,123068,107474,99480,45600
147,RGCP,"RAJIV GANDHI COLLEGE OF
PHARMACY",PVT,AU,EG,RAJAHMUNDRY,COED,AU,2009,AU,PHM,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,106391,151745,151745,151745,151745,151745,107474,99480,45600
148,RIET,"RAJAMAHENDRI INST OF ENGG AND
TECHNOLOGY",PVT,AU,EG,RAJAHMUNDRY,COED,JNTUK,2008,AU,CSD,127384,127384,127384,127384,127384,127384,127384,127384,127384,127384,127384,127384,137875,137875,127384,127384,129716,143458,45600
149,RIET,"RAJAMAHENDRI INST OF ENGG AND
TECHNOLOGY",PVT,AU,EG,RAJAHMUNDRY,COED,JNTUK,2008,AU,CSE,131451,131451,150454,150454,131451,131451,149556,149556,131451,146065,131451,136294,135369,146377,146620,146620,97034,106709,45600
150,RIET,"RAJAMAHENDRI INST OF ENGG AND
TECHNOLOGY",PVT,AU,EG,RAJAHMUNDRY,COED,JNTUK,2008,AU,CSM,113257,122076,137802,137802,113257,122076,139391,139391,136844,142661,113257,122076,119957,122076,113257,122076,129723,91813,45600
151,RIET,"RAJAMAHENDRI INST OF ENGG AND
TECHNOLOGY",PVT,AU,EG,RAJAHMUNDRY,COED,JNTUK,2008,AU,ECE,122184,122184,122184,130456,122184,122184,122184,122184,131567,131567,122184,122184,148288,148288,122184,122184,144416,99480,45600
152,SRIN,"SRINIVASA INST OF ENGG AND
TECHNOLOGY",PVT,AU,EG,CHEYYERU,COED,JNTUK,2009,AU,AIM,114604,114604,150809,150809,114604,114604,146652,146652,135569,147985,131158,131158,147548,149596,134052,140838,100543,96301,45600
153,SRIN,"SRINIVASA INST OF ENGG AND
TECHNOLOGY",PVT,AU,EG,CHEYYERU,COED,JNTUK,2009,AU,CIV,145724,145724,145724,146035,145724,145724,145724,145724,145724,145724,145724,145724,145724,145724,145724,145724,138234,99480,45600
154,SRIN,"SRINIVASA INST OF ENGG AND
TECHNOLOGY",PVT,AU,EG,CHEYYERU,COED,JNTUK,2009,AU,CSE,56852,56852,129431,129431,140100,140100,136236,136236,93441,93441,102289,102289,114618,114618,92075,120044,73907,72656,45600
155,SRIN,"SRINIVASA INST OF ENGG AND
TECHNOLOGY",PVT,AU,EG,CHEYYERU,COED,JNTUK,2009,AU,ECE,101154,103270,145582,151051,115172,115172,149702,149702,133447,145047,101154,148519,125006,125006,128030,135136,105586,95199,45600
156,SRIN,"SRINIVASA INST OF ENGG AND
TECHNOLOGY",PVT,AU,EG,CHEYYERU,COED,JNTUK,2009,AU,EEE,122279,122279,143541,143541,122279,122279,136700,136700,149101,149101,122279,122279,142488,146235,122279,147413,136329,129156,45600
157,VJCP,V JS COLLEGE OF PHARMACY,PVT,AU,EG,RAJAHMUNDRY,COED,AU,2007,AU,PHM,129359,129359,129359,129359,129359,129359,129359,129359,129359,129359,129359,129359,129359,129359,129359,129359,107474,99480,45600
158,VKSR,VIKAS INST. OF PHARM.SCI.,PVT,AU,EG,RAJAHMUNDRY,COED,AU,2008,AU,PHD,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,106391,151745,151745,151745,151745,151745,107474,99480,45600
159,VKSR,VIKAS INST. OF PHARM.SCI.,PVT,AU,EG,RAJAHMUNDRY,COED,AU,2008,AU,PHM,97046,130401,97046,130401,97046,130401,97046,130401,97046,130401,97046,130401,97046,130401,97046,130401,107474,99480,45600
160,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2009,AU,CIV,131725,137960,135811,137960,131725,137960,131725,137960,145601,145601,131725,137960,131725,137960,131725,137960,150080,99480,45600
161,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2009,AU,CSD,124587,127715,150790,150790,124587,150303,146810,146810,124587,127715,124587,127715,136539,136539,148541,148541,95012,103814,45600
162,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2009,AU,CSE,65255,96021,134487,149419,135461,135461,113170,113170,101532,101532,65255,108459,121696,121696,113825,129660,75390,77500,45600
163,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2009,AU,CSM,88364,88364,146335,149799,101800,101800,140497,140497,109553,114232,124692,124692,129395,129395,144639,144639,102560,84937,45600
164,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2009,AU,ECE,97334,119993,151447,151447,142170,142170,130452,142406,130596,150540,143437,143437,147083,147083,130391,130391,110810,124585,45600
165,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2009,AU,EEE,142329,142329,142817,147879,144787,148241,142329,146317,142329,142329,142329,142329,149447,149447,142329,142329,129544,132873,45600
166,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,EG,"RAMACHANDRAP
URAM",COED,JNTUK,2009,AU,MEC,141957,141957,141957,141957,141957,141957,141957,141957,141957,141957,141957,141957,141957,141957,141957,141957,107474,99480,45600
167,AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2007,AU,AGR,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,106391,151745,151745,151745,151745,151745,107474,99480,45600
168,AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2007,AU,CIV,151380,151380,151380,151380,151380,151380,151380,151380,151380,151380,151380,151380,151380,151380,151380,151380,107474,99480,45600
169,AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2007,AU,CS,131819,131819,139808,139808,131819,131819,131819,131819,144603,144603,131819,131819,131819,131819,131819,131819,107474,99480,45600
170,AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2007,AU,CSE,115914,115914,137813,138064,140056,140056,137047,140163,144599,144599,119729,119729,150983,151566,151281,151281,144214,144506,45600
171,AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2007,AU,ECE,112235,117032,148445,148445,112235,117032,112235,117032,124530,124530,112235,117032,141898,141898,130737,130737,147110,99480,45600
172,AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2007,AU,EEE,149100,149100,149100,149100,149100,149100,149100,149100,149100,149100,149100,149100,149100,149100,149100,149100,107474,99480,45600
173,ANCUSF,"DR.YSR COLLEGE OF ENGINEERING &
TECHNOLOGY-SELF FINANCE",SF,AU,GTR,GUNTUR,COED,ANU,2009,AU,AIM,40190,46476,99116,99116,119290,141329,98378,120404,87638,98154,122424,122424,76265,76265,102327,102327,70762,73462,45600
174,ANCUSF,"DR.YSR COLLEGE OF ENGINEERING &
TECHNOLOGY-SELF FINANCE",SF,AU,GTR,GUNTUR,COED,ANU,2009,AU,CIV,125029,125029,138554,143456,127242,127242,125029,125029,125029,125029,125029,125029,145900,145900,125029,125029,107474,99480,45600
175,ANCUSF,"DR.YSR COLLEGE OF ENGINEERING &
TECHNOLOGY-SELF FINANCE",SF,AU,GTR,GUNTUR,COED,ANU,2009,AU,CS,56169,56169,106474,128727,105329,151294,113974,113974,116846,116846,56169,56169,86624,143896,74259,74259,81625,67925,45600
176,ANCUSF,"DR.YSR COLLEGE OF ENGINEERING &
TECHNOLOGY-SELF FINANCE",SF,AU,GTR,GUNTUR,COED,ANU,2009,AU,CSE,29160,32735,36520,62313,83992,83992,29160,76989,57766,57766,29160,91129,37861,37861,55433,55433,25830,38260,45600
177,ANCUSF,"DR.YSR COLLEGE OF ENGINEERING &
TECHNOLOGY-SELF FINANCE",SF,AU,GTR,GUNTUR,COED,ANU,2009,AU,DS,60174,60174,118867,138922,104749,104749,120804,120804,130751,130751,117138,117138,75092,95962,101306,122403,77426,72448,45600
178,ANCUSF,"DR.YSR COLLEGE OF ENGINEERING &
TECHNOLOGY-SELF FINANCE",SF,AU,GTR,GUNTUR,COED,ANU,2009,AU,ECE,41153,41153,82942,86866,113532,113532,78115,88899,79138,79138,98115,98115,57738,62426,116109,116109,50979,61799,45600
179,ANCUSF,"DR.YSR COLLEGE OF ENGINEERING &
TECHNOLOGY-SELF FINANCE",SF,AU,GTR,GUNTUR,COED,ANU,2009,AU,EEE,86937,86937,146303,146303,145110,145110,149038,149038,143328,143328,86937,86937,103797,133580,148367,148367,107474,112651,45600
180,ANCUSF,"DR.YSR COLLEGE OF ENGINEERING &
TECHNOLOGY-SELF FINANCE",SF,AU,GTR,GUNTUR,COED,ANU,2009,AU,MEC,127137,138069,150883,150883,128881,138069,127137,138069,144004,144004,127137,138069,147113,147113,127137,138069,107474,99480,45600
181,ANUPSF,"ANU COLL OF PHARMACEUTICAL
SCIENCES-SELF FINANCE",SF,AU,GTR,GUNTUR,COED,ANU,2010,AU,PHM,139222,139222,139222,139222,139222,139222,139222,139222,139222,139222,139222,139222,139222,139222,139222,139222,107474,99480,45600
182,ARMN,"A M REDDY MEMORIAL COLL. OF
PHARMACY",PVT,AU,GTR,NARSARAOPET,COED,ANU,2004,AU,PHM,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,106391,151745,151745,151745,151745,151745,107474,99480,45600
183,ASNT,A S N PHARMACY COLLEGE,PVT,AU,GTR,TENALI,COED,ANU,2004,AU,PHD,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,106391,151745,151745,151745,151745,151745,107474,99480,45600
184,BCOP,BAPATLA COLLEGE OF PHARMACY,PVT,AU,GTR,BAPATLA,COED,JNTUK,1995,AU,PHM,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,106391,151745,151745,151745,151745,151745,107474,99480,45600
185,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,GTR,BAPATLA,COED,ANU,1981,AU,CIV,116231,116231,150470,150470,131654,151317,144007,144007,147906,150575,116231,116231,140751,150592,137565,137565,150818,143403,45600
186,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,GTR,BAPATLA,COED,ANU,1981,AU,CS,66795,66795,134295,134295,133015,133015,77192,97404,74180,148127,66795,66795,66795,80602,95571,95571,47197,58514,45600
187,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,GTR,BAPATLA,COED,ANU,1981,AU,CSE,56762,60935,59905,60935,112310,126784,56762,60935,56762,99091,56762,60935,59117,60935,56762,60935,28655,27475,45600
188,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,GTR,BAPATLA,COED,ANU,1981,AU,CSM,34257,92691,95146,95146,135585,135585,62653,92691,58645,92691,62503,92691,44963,92691,80036,92691,35843,35694,45600
189,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,GTR,BAPATLA,COED,ANU,1981,AU,DS,77750,77750,119457,120443,124020,124020,77750,118123,84343,146555,138877,138877,77750,77750,92445,92445,49916,49641,45600
190,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,GTR,BAPATLA,COED,ANU,1981,AU,ECE,95519,95519,106300,143308,121644,136103,107257,117446,131005,131005,95519,95519,95519,115517,95519,95519,132422,55908,45600
191,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,GTR,BAPATLA,COED,ANU,1981,AU,EEE,87751,106973,148283,151345,104568,106973,138204,149042,145024,145024,87751,106973,129411,150690,122508,147857,144786,145019,45600
192,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,GTR,BAPATLA,COED,ANU,1981,AU,INF,43243,43243,108998,121659,129168,131571,76413,117064,70568,70568,126712,126712,49154,56343,98895,98895,47245,49472,45600
193,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,GTR,BAPATLA,COED,ANU,1981,AU,MEC,106997,106997,150246,150246,136553,136553,127917,127917,144254,144254,106997,106997,142274,142274,118751,118751,147147,119519,45600
194,BWEC,BAPATLA WOMENS ENGG COLLEGE,PVT,AU,GTR,BAPATLA,GIRLS,ANU,2009,AU,AIM,93395.5,83725,146661,137280,140100,83725,132783,110106,135139,117298,106391,119110,130197,113669,127446,148160,107474,92541,45600
195,BWEC,BAPATLA WOMENS ENGG COLLEGE,PVT,AU,GTR,BAPATLA,GIRLS,ANU,2009,AU,CSE,93395.5,72115,146661,118835,140100,140357,132783,134025,135139,148482,106391,72115,130197,78604,127446,127488,107474,70511,45600
196,BWEC,BAPATLA WOMENS ENGG COLLEGE,PVT,AU,GTR,BAPATLA,GIRLS,ANU,2009,AU,ECE,93395.5,127503,146661,142658,140100,142609,132783,146096,135139,138216,106391,119110,130197,137454,127446,132994,107474,145309,45600
197,CIET,"CHALAPATHI INST OF ENGG AND
TECHNOLOGY",PVT,AU,GTR,GUNTUR,COED,ANU,2007,AU,CAI,74799,74799,150696,150696,120408,120408,143961,143961,128002,128002,74799,74799,88332,122449,91940,101811,84168,85038,45600
198,CIET,"CHALAPATHI INST OF ENGG AND
TECHNOLOGY",PVT,AU,GTR,GUNTUR,COED,ANU,2007,AU,CIT,99912,109953,149734,149734,99912,109953,141435,141435,128583,133841,100575,109953,146849,146849,117137,117137,91548,121097,45600
199,CIET,"CHALAPATHI INST OF ENGG AND
TECHNOLOGY",PVT,AU,GTR,GUNTUR,COED,ANU,2007,AU,CSC,97258,97258,139063,140874,149685,149685,97258,115469,140517,140584,97258,97258,124470,124470,124552,124552,90894,100038,45600
200,CIET,"CHALAPATHI INST OF ENGG AND
TECHNOLOGY",PVT,AU,GTR,GUNTUR,COED,ANU,2007,AU,CSD,66790,69120,129922,143440,130235,146136,126887,126887,136911,136911,66790,69120,94275,94275,90326,106236,74241,79863,45600
201,CIET,"CHALAPATHI INST OF ENGG AND
TECHNOLOGY",PVT,AU,GTR,GUNTUR,COED,ANU,2007,AU,CSE,58731,61411,131464,131464,139400,139400,144536,148385,150846,150846,58731,76393,74832,74832,116802,126915,72851,68591,45600
202,CIET,"CHALAPATHI INST OF ENGG AND
TECHNOLOGY",PVT,AU,GTR,GUNTUR,COED,ANU,2007,AU,CSM,67451,74742,137596,137596,95147,95147,126591,132616,137020,137631,67451,74742,87693,104939,94591,94591,70996,78174,45600
203,CIET,"CHALAPATHI INST OF ENGG AND
TECHNOLOGY",PVT,AU,GTR,GUNTUR,COED,ANU,2007,AU,ECE,91847,132196,150886,150886,150369,150369,148835,148835,147758,147758,125132,135867,148763,148763,140951,140951,108265,107611,45600
204,CIET,"CHALAPATHI INST OF ENGG AND
TECHNOLOGY",PVT,AU,GTR,GUNTUR,COED,ANU,2007,AU,EEE,133913,133913,144345,144345,149072,149072,133913,133913,146259,146259,133913,133913,149707,149707,133913,133913,107474,99480,45600
205,CIPS,"CHEBROLU HANUMAIAH INST. OF
PHARM SCIENCES",PVT,AU,GTR,GUNTUR,COED,ANU,2005,AU,PHM,151745,151745,151758,151758,151766,151766,151745,151745,151775,151775,106391,151745,151745,151745,151745,151745,107474,99480,45600
206,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008,AU,AIM,93372,93372,151591,151591,93372,100484,128584,134984,147566,147566,142605,142605,110863,145947,139162,139162,98114,96634,45600
207,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008,AU,CAI,128932,146982,135996,147373,131869,148041,137458,148483,144381,149698,128932,146982,143720,147530,146461,146982,130640,124639,45600
208,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008,AU,CSC,119759,119759,149935,149935,133564,133564,140769,140769,133358,144447,119759,119759,148745,148745,140703,147156,136813,132307,45600
209,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008,AU,CSD,140478,140478,148847,151772,140478,140478,148554,148554,149369,149369,140478,140478,140478,140478,140478,140478,117887,133228,45600
210,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008,AU,CSE,67112,96559,139788,140268,145667,145667,124042,148589,146627,147316,114810,114810,109635,118960,115744,135406,83308,93962,45600
211,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008,AU,ECE,134168,135333,142306,151457,148306,148306,145357,145357,148910,148910,134168,139555,148708,148708,143404,149775,134014,126976,45600
212,CLPT,"CHALAPATHI INSTITUTE OF
PHARMACEUTICAL SCI.",PVT,AU,GTR,GUNTUR,COED,ANU,2004,AU,PHD,23756,23756,23756,23756,23756,23756,23756,23756,23756,23756,23756,23756,23756,23756,23756,23756,107474,99480,45600
213,CLPT,"CHALAPATHI INSTITUTE OF
PHARMACEUTICAL SCI.",PVT,AU,GTR,GUNTUR,COED,ANU,2004,AU,PHM,110114,110114,110114,110114,110114,110114,110114,110114,110114,110114,110114,110114,110114,110114,110114,110114,107474,99480,45600
214,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008,AU,AUT,106253,106253,106253,106253,106253,106253,106253,106253,106253,106253,106253,106253,106253,106253,106253,106253,107474,99480,45600
215,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008,AU,CAI,129026,129026,151111,151111,146873,146873,129026,129026,129026,134597,129026,129026,136799,148272,129026,129026,151129,142875,45600
